U61585	U72849
U07474	U91449
U00336	U27092
U03444	U31704
U15890	U55372
U74607	U83549
U58140	U43656
U14846	U08572
U30131	U02477
U01733	U52444
U06631	U75842
U06609	U73138
U03523	U18008
U05516	U17436
U61500	U08804
U93906	U06443
U91262	U06800
U40397	U44678
U42071	U17436
U54675	U77480
U42644	U78908
U44331	U42633
U15420	U89218
U83422	U03081
U43902	U29413
U04683	U51385
U22541	U42017
U19049	U42169
U67391	U07848
U17277	U11319
U38633	U89461
U55814	U06288
U30699	U06336
U19654	U19489
U86691	U13248
U83612	U30499
U12747	U75403
U54081	U87093
U49076	U25555
U83781	U07428
U04272	U98542
U01749	U45506
U05034	U07939
U06717	U62009
U96251	U48910
U07668	U98781
U51186	U02224
U18636	U15943
U12179	U12030
U57050	U25341
U33757	U74077
U24858	U03980
U53953	U08145
U04514	U49908
U03618	U79046
U04708	U73739
U89385	U76014
U08193	U33476
U02484	U39999
U24070	U01798
U04466	U33476
U23271	U19739
U63674	U30050
U35325
U03425	U52551
U06657	U15140
U05801	U44965
U00812	U46536
U96019	U24016
U11284	U61066
U45820	U71170
U84317	U59681
U28824	U23178
U27771	U22479
U06428	U97623
U18505	U41443
U62142	U05946
U05023	U08073
U06526	U72056
U10930	U13073
U09404	U22119
U09109	U23434
U63223	U03450
U03053	U42989
U06884	U13756
U80684	U06280
U91240	U04496
U71578	U34442
U51609	U05450
U56360	U00434
U08391	U74910
U36855	U04936
U68700	U30909
U48548	U11798
U86646	U07858
U17778	U03241
U60748	U64856
U29765	U03816
U63755	U20593
U03080	U05610
U15007	U09820
U69561	U07626
U07846	U30673
U30264	U05001
U58348	U49704
U00970
U24252	U16629
U00000	U16237
U00127	U34724
U44555	U03321
U93248	U07952
U44588	U31703
U05162	U02330
U36527	U23531
U77569	U02401
U76116	U02080
U03293	U03667
U58692	U01502
U16811	U72755
U90785	U00662
U09920	U99437
U44032	U30431
U40625	U67106
U16267	U05610
U08691	U63900
U25493	U07832
U35199	U42034
U33896	U07832
U19598	U21261
U73226	U07077
U11586	U09608
U03644	U90285
U02080	U18520
U01632	U09603
U45169	U16577
U03451	U11944
U05059	U01582
U35999	U25142
U86990	U37273
U14278	U14202
U16923	U20651
U09693	U19763
U07467	U16144
U39701
U97751	U48774
U03053	U89051
U76789	U27166
U76505	U02772
U05694	U39677
U88940	U06677
U88444	U15855
U20647	U03227
U44782	U01918
U58981	U08273
U21520	U05794
U02784	U28264
U71674	U08006
U11581	U47329
U50715	U80314
U49026	U87006
U71203	U64644
U07902	U03293
U03463	U82938
U16443	U12927
U07804	U80187
U12956	U26152
U65196	U01601
U86960	U05838
U37602	U27976
U78518	U03824
U81724	U14190
U01591	U32564
U08333	U12480
U00098	U66783
U57291	U01560
U74069	U01628
U61068	U32291
U76398	U06468
U33829	U01075
U64087	U51093
U68905	U21309
U60590	U06857
U13303	U25468
U29658	U05966
U35305	U80676
U05387	U93160
U18897	U39454
U01110	U43427
U08371	U03532
U48140	U16443
U33740	U33104
U94138	U02166
U30800	U46773
U12747	U24389
U02853	U47338
U57898	U04749
U14949	U08080
U60126	U20062
U65285	U09052
U68910	U53645
U23247	U49076
U09051	U51040
U15272	U95736
U20946	U20887
U00312	U37486
U67819	U82109
U65589	U00965
U12754	U56283
U35665	U02035
U15159	U35146
U11447	U22132
U00936	U12001
U86515	U21947
U74752	U06857
U79700	U10205
U22585	U21546
U11420	U17042
U03893	U47650
U16925	U92259
U95612	U05131
U60540	U15724
U26581	U17357
U63541	U07133
U68905	U03528
U66453	U36487
U81874	U43141
U03959	U38113
U57025	U01944
U17350	U21966
U36404	U32873
U46144	U07263
U11752	U02426
U00474	U68776
U33298	U08968
U98527	U17612
U02301	U35891
U76940	U19922
U38571	U10924
U05278	U47164
U05711	U32769
U01152	U47599
U97509	U03157
U86170	U99160
U69339	U70759
U08233	U27319
U56767	U44869
U08332	U37269
U57053	U46861
U08313	U47443
U27375	U43067
U96447	U01264
U36799	U01106
U10359	U11456
U00647	U62324
U22192	U03652
U33015	U73639
U22322	U74602
U61428	U05733
U04063	U06545
U46898	U06314
U16652	U33258
U05793	U67056
U66505	U04186
U54816	U00190
U81393	U05578
U13273	U16649
U06771	U38825
U06149	U60176
U75751	U01994
U28138	U38400
U61316	U39869
U07350	U40088
U00702	U32543
U00699	U82879
U58864	U20296
U33154	U27300
U02898	U82940
U03841	U18437
U06825	U36009
U10388	U01221
U08980	U07608
U27771	U54895
U18658	U37925
U39035	U64967
U79677	U06716
U08113	U90683
U28053	U04158
U14564	U00848
U03958	U20779
U06867	U13936
U65721	U25202
U03841	U95742
U00900	U22492
U63459	U53929
U79524	U48690
U16808	U50238
U03114	U29743
U03876	U75149
U33081	U38842
U04938	U32801
U03042	U65098
U25380	U22831
U20003	U91773
U18974	U57002
U47862	U30085
U20739	U01332
U47765	U04795
U58093	U23924
U77643	U08467
U90684	U06619
U31126	U56765
U21615	U56795
U30807	U00949
U30558	U46763
U13373	U04774
U56254	U74293
U17902	U30035
U06893	U77166
U00159	U02120
U24603	U00506
U29376	U15349
U56475	U06497
U76437	U00190
U53141	U02923
U60952	U20057
U80170	U89084
U02874	U43682
U84228	U12555
U05754	U47912
U03910	U78715
U31711	U14561
U13365	U16186
U98401	U24368
U01069	U15304
U98620	U56119
U00812	U98655
U24576	U01126
U09576	U10810
U01947	U16811
U00264	U48600
U03949	U76991
U07034	U18589
U41590	U21119
U05972	U62401
U60735	U06477
U22203	U18670
U05242	U03168
U27412	U77303
U15135	U18414
U04156	U87306
U17201	U29144
U72849	U47037
U14996	U19454
U11068	U02952
U02253	U63611
U00618	U81828
U52675	U81973
U43846	U06549
U43632	U05383
U00189	U65329
U82460	U00592
U48196	U28027
U32674	U17950
U50215	U14616
U80695	U87319
U68689	U24129
U12358	U03563
U33711	U27093
U06487	U65859
U00085	U14199
U51281	U10842
U00734	U41774
U54814	U60925
U68829	U28530
U86276	U11255
U04827	U54572
U14426	U49146
U69325	U56620
U22135	U68865
U53346	U08848
U10928	U18311
U90971	U04204
U62287	U05799
U74074	U00896
U92155	U04727
U71369	U02399
U07174
U04467	U75675
U39519	U18392
U94986	U06218
U20785	U20476
U96202	U13742
U23914	U08130
U04698	U87609
U82523	U04717
U13421	U19616
U02125	U95339
U09449	U22191
U04053	U39477
U01189	U33255
U01073	U27303
U89657	U00177
U12284	U03943
U27747	U08631
U07760	U53312
U00554	U85604
U93069	U07705
U07655	U59253
U48542	U50025
U12169	U14886
U88747	U17321
U60089	U50653
U43858	U00401
U86941	U06440
U00147	U45214
U02437	U85310
U37503	U21249
U28999	U13208
U63424	U55154
U81649	U01956
U61642	U25718
U85790	U02589
U22053	U00498
U06342	U06439
U18448	U19804
U23882	U02452
U27955	U04061
U17909	U12832
U22388	U30074
U06524	U34720
U02271	U88998
U11050	U05607
U07157	U89729
U28247	U95276
U66151	U08266
U76840	U48536
U25818	U37817
U00267	U89385
U98757	U02893
U92832	U05959
U66543	U02965
U65481	U06829
U62957	U49552
U36718	U48865
U13703	U17682
U81775	U21183
U01944	U89845
U12770	U48640
U07382	U40916
U07622	U19178
U03170	U46892
U25736	U82567
U14336	U51947
U30901	U02871
U10923	U04837
U55123	U01502
U01387	U05989
U73249	U12153
U74095	U03910
U75415	U28879
U05475	U70333
U28944	U27442
U17681	U98639
U20536	U41335
U60898	U10868
U06305	U36819
U42115	U02336
U94517	U01007
U39902	U17024
U28037	U01022
U60058	U43148
U42494	U36215
U24610	U05762
U26575	U19738
U34064	U05294
U06439	U66107
U08276	U99705
U19182	U09956
U04219	U66796
U36269	U18464
U75785	U23229
U07867	U90169
U00734	U60596
U32799	U23581
U04141	U30551
U17898	U36452
U52131	U78896
U04377	U41252
U04676	U33085
U16760	U31112
U38363	U80695
U26523	U05607
U98418	U26390
U43553	U46987
U06243	U01852
U20168	U23985
U12728	U96241
U00027	U67679
U27442	U28879
U24872	U24008
U69853	U59557
U72210	U01471
U15925	U60919
U92976	U34725
U24328	U27382
U33045	U67175
U29978	U06975
U83077	U07391
U11924	U01446
U45393	U08554
U00144	U25927
U36028	U23306
U74398	U24289
U20239	U02034
U00202	U57888
U04515	U39846
U77182	U05096
U76114	U15365
U27842	U39884
U06409	U78916
U84625	U02884
U67389	U62885
U02372	U18751
U04953	U71952
U32744	U20807
U11057	U65641
U02363	U67720
U02731	U18209
U01129	U22231
U84492	U64293
U71096	U14411
U04417	U76514
U80265	U15709
U31294	U46631
U18607	U40277
U03373	U88976
U33032	U12791
U77633	U40886
U49060	U00105
U23339	U13424
U52498	U24845
U23648	U01863
U50107	U18396
U79420	U07132
U13629	U03635
U13273	U00763
U40048	U06259
U08945	U04783
U03732	U13547
U35696	U06941
U11601	U88911
U89850	U76705
U06295	U67817
U02856	U06193
U06259	U39681
U18247	U21546
U86859	U24711
U51051	U41252
U03516	U40388
U08139	U34038
U68912	U83560
U17852	U69904
U52326	U47025
U03372	U34830
U32857	U03100
U00302	U43770
U11937	U33383
U82881	U04788
U90206	U30829
U56524	U36555
U05778	U72401
U10659	U04761
U05547	U17119
U39717	U04036
U83066	U00590
U64766	U16722
U02279	U76256
U50011	U41602
U16245	U50159
U29337	U58323
U61173	U01571
U07309	U36843
U36027	U04815
U12456	U63485
U01491	U03167
U00720	U31697
U12573	U37127
U00214	U42930
U29744	U09575
U29169	U18751
U74317	U39677
U09541	U17464
U99629	U01835
U78792	U28936
U03332	U54891
U11562	U20798
U22179	U07947
U17150	U16596
U06891	U97679
U15461	U41046
U26166	U14107
U07345	U15048
U02173	U17601
U15737	U29641
U71015	U45017
U19510	U48955
U51316	U09871
U90545	U06988
U15980	U70699
U12064	U11385
U96796	U24500
U01235	U36102
U00090	U72898
U61607	U63057
U31741	U00640
U42525	U01686
U10492	U01659
U28549	U35473
U26478	U03912
U09785	U27161
U83993	U01071
U02962	U63625
U41445	U58658
U73854	U33365
U32079	U18600
U06960	U76071
U42340	U90588
U00607	U13653
U32627	U16374
U00179	U13875
U13171	U00482
U22100	U69980
U73110	U37009
U32613	U02500
U01006	U63556
U11606	U39680
U27255	U27563
U05394	U44711
U90191	U03358
U30786	U24255
U57481	U04788
U17295	U80991
U88416	U59688
U59414	U50852
U36859	U69220
U03356	U07521
U03093	U95845
U64766	U06549
U98575	U00351
U73857	U25452
U09454	U15547
U00728	U99594
U28182	U07532
U06682	U20940
U01357	U04000
U62111	U05764
U06438	U15848
U05419	U11290
U12588	U28068
U29048	U29758
U87868	U02206
U03434	U25434
U00786	U92563
U49170	U01962
U45982	U07307
U04166	U16395
U65874	U40117
U02411	U56492
U52235	U55350
U19093	U00240
U19335	U11303
U42644	U75797
U89901	U02544
U77132	U48091
U07101	U58494
U10269	U00498
U39703	U24389
U30561	U11428
U05228	U33043
U07232	U16000
U00804	U34725
U30923	U66693
U42898	U13273
U11969	U17204
U14963	U02132
U40256	U28483
U26588	U01292
U49837	U33337
U56948	U49669
U41819	U38865
U07121	U20476
U05118	U92649
U19550	U69821
U09505	U29010
U02879	U71796
U31220	U50421
U02367	U96124
U21609	U41323
U79755	U57812
U27041	U74829
U01664	U04289
U03882	U14060
U02111	U25261
U90588	U30377
U07044	U70155
U48568	U72624
U76400	U04662
U18457	U00037
U24391	U01908
U50181	U02965
U28561	U64985
U56281	U17077
U40052	U15420
U60736	U04432
U34992	U92208
U61316	U28672
U26050	U28525
U15461	U00873
U30960	U28367
U04166	U92328
U99407	U33233
U36364	U05655
U24500	U20236
U71192	U10765
U44538	U03362
U44854	U89333
U77798	U74881
U27487	U00429
U26166	U05673
U01145	U33966
U00448	U39579
U06995	U36382
U25809	U07401
U36760	U36010
U03312	U75086
U61068	U51186
U19716	U27093
U06527	U80849
U14924	U61249
U77083	U01942
U87318	U03873
U03177	U51255
U12709	U12708
U03571	U32439
U33220	U11684
U42813	U08891
U04523	U77971
U28625	U00158
U38447	U06866
U62763	U01681
U76747	U77100
U50820	U02247
U89089	U00436
U27508	U00015
U57697	U32456
U99444	U13738
U12574	U35128
U01074	U01277
U17715	U00865
U10442	U03511
U22302	U30357
U70748	U07470
U25765	U04065
U40328	U02484
U42525	U46220
U81007	U83666
U01169	U71089
U55911	U46583
U89722	U00051
U24576	U64596
U01611	U99368
U61947	U24543
U14871	U05270
U02977	U15195
U14453	U12256
U02542	U15383
U00553	U35108
U57027	U15672
U77257	U89906
U04997	U72849
U90879	U01946
U18838	U37974
U12220	U07250
U46657	U05012
U00729	U13551
U06091	U05225
U73899	U15929
U99284	U02230
U60061	U13199
U25628	U47757
U34363	U25434
U45704	U01829
U51289	U37341
U00556	U10175
U01707	U62077
U09441	U00798
U26235	U19853
U02421	U28994
U00276	U77306
U41805	U09006
U34626	U01806
U07577	U21096
U18526	U62561
U22495	U05188
U57897	U02512
U45645	U07593
U72061	U17024
U11441	U67315
U01370	U20931
U18290	U23600
U00787	U32723
U39577	U01454
U59254	U00105
U05339	U86320
U04571	U85667
U25534	U91314
U36845	U04348
U06251	U20904
U43096	U94815
U03045	U22316
U18146	U33700
U53266	U04486
U21081	U75242
U92360	U00774
U18471	U14648
U01431	U76713
U02225	U27372
U01447	U20510
U41911	U52100
U24465	U80176
U19194	U05195
U22500	U03988
U76020	U00727
U45498	U17437
U17810	U01022
U06786	U32911
U06811	U42931
U54218	U22946
U29037	U02329
U01099	U15404
U74656	U39435
U36105	U49787
U39822	U04223
U02396	U40443
U18882	U02937
U79310	U50198
U23055	U57126
U75581	U14649
U54548	U07375
U42590	U01492
U07093	U81694
U05517	U58999
U36845	U31325
U41072	U92350
U94430	U04389
U25725	U45691
U14434	U31061
U77991	U24389
U38003	U06310
U07737	U96481
U07918	U87149
U11986	U09479
U05280	U69093
U12730	U26714
U40359	U72042
U30886
U87776	U38155
U00276	U15863
U46454	U01287
U61316	U68548
U58110	U00806
U00430	U78834
U39742	U59294
U79376	U00560
U02339	U24208
U76826	U48182
U32013	U01235
U14612	U09681
U36484	U11447
U38947	U63591
U89354	U03913
U12507	U03847
U23914	U08285
U26588	U05099
U55226	U19668
U50812	U68889
U03168	U03110
U52363	U42564
U99964	U43144
U50149	U05932
U72665	U05011
U43196	U14895
U37403	U01355
U11531	U56271
U03427	U51975
U13291	U26369
U01216	U59211
U08283	U21194
U00374	U12830
U64243	U00129
U42107	U10010
U45165	U01203
U39230	U65741
U86964	U96355
U06075	U45445
U57361	U19126
U95756	U02138
U42700	U72602
U44897	U09962
U67074	U06941
U49020	U07665
U47370	U07732
U35417	U60413
U30259	U43572
U12287	U20107
U02722	U16189
U01656	U13818
U01863	U25177
U85137	U53526
U80695	U15576
U08628	U06719
U07079	U73766
U42481	U26511
U46627	U32296
U04995	U39033
U00210	U33167
U49729	U03649
U92058	U00281
U33324	U36626
U10765	U28618
U24328	U21134
U38685	U33764
U00135	U54450
U27445	U09213
U04757	U36571
U53340	U63857
U00362	U59123
U12446	U29238
U41046	U22148
U43913	U98840
U36979	U03320
U06843	U18703
U68377	U17064
U60170	U33476
U10330	U42889
U06477	U62078
U24551	U83411
U37542	U07168
U12446	U00135
U64707	U15782
U10209	U53998
U47729	U03332
U10644	U02759
U14504	U02500
U05928	U35267
U30909	U13738
U86005	U04894
U43262	U05281
U73250	U09232
U12440
U59135	U45834
U00144	U58606
U22520	U54176
U67897	U32164
U76544	U19075
U90346	U77780
U37452	U01432
U52732	U21000
U60258	U82131
U90300	U01538
U31004	U07472
U86467	U01204
U35122	U66783
U06985	U87914
U69853	U31436
U05213	U21759
U06544	U02099
U49976	U94412
U10939	U56416
U50466	U49931
U55958	U13858
U09414	U20402
U73136	U70364
U18748	U34684
U30550	U14768
U00623	U96625
U39548	U71447
U01378	U06517
U46176	U15543
U29969	U82258
U02128	U38710
U99747	U04420
U32699	U17876
U23955	U02306
U75567	U15972
U27064	U22826
U00222	U71347
U08233	U85981
U04094	U03425
U45194	U15889
U36387	U00465
U04639	U07177
U20190	U81668
U62384	U03473
U08875	U34080
U53800	U01225
U33714	U83201
U07093	U00804
U00362	U29718
U19464	U05004
U00106	U83515
U33797	U39991
U81253	U00505
U23234	U10498
U02081	U43586
U02363	U28243
U73093	U01175
U09245	U02358
U65566	U75308
U07858	U75756
U07617	U71310
U15691	U05874
U05396	U02934
U38335	U30364
U39893	U29600
U74730	U36264
U68348	U35044
U65625	U05362
U16760	U76231
U38372	U11783
U08028	U22290
U20103	U31658
U35303	U87216
U20994	U61447
U91301	U07150
U23080	U06220
U08902	U00718
U85514	U04288
U72755	U95471
U23880	U59547
U88299	U35556
U86107	U06119
U06429	U04466
U25434	U20354
U42007	U39734
U81518	U09642
U16039	U44849
U51411	U02581
U38111	U29869
U05207	U14347
U70086	U23546
U07983	U02547
U08604	U00309
U09827	U18222
U62527	U32252
U84971	U79741
U91698	U30962
U38437	U03860
U03728	U96577
U00042	U18177
U12429	U09871
U01524	U79127
U67165	U54038
U39207	U03490
U35991	U95157
U59977	U54968
U80934	U12794
U00187	U28453
U06716	U91215
U28159	U28857
U96183	U70391
U09466	U01457
U28529	U19022
U02803	U10155
U03162	U44802
U22430	U00450
U00308	U14666
U96245	U04881
U05694	U53646
U65840	U30034
U15749	U44298
U07642	U53495
U05694	U82423
U25288	U00020
U17218	U33332
U16128	U47529
U36844	U26077
U41323	U32970
U56178	U57327
U50098	U35319
U01899	U27443
U19814	U50659
U29086	U12470
U65656	U94768
U05204	U11305
U00554	U00015
U45506	U01829
U20803	U26071
U03475	U35970
U54034	U25894
U33187	U47037
U02849	U91008
U12709	U16178
U36109	U40617
U21910	U03779
U82244	U08243
U57862	U00894
U51361	U24155
U24241	U64644
U07127	U91278
U54938	U01094
U16217	U48746
U45991	U14418
U20392	U51834
U22460	U06659
U12349	U65290
U96699	U07093
U70829	U48976
U00222	U23265
U37832	U14718
U23371	U95783
U03538	U34449
U38246	U06880
U22189	U66120
U01485	U41430
U12343	U01204
U48894	U30968
U97693	U04086
U16173	U04982
U69786	U02348
U23467	U30205
U23349	U89737
U49529	U61414
U07506	U77835
U01437	U85379
U24704	U32136
U22380	U18258
U92160	U41228
U68438	U32771
U05583	U58951
U12635	U28198
U49410	U61148
U00450	U17244
U55455	U06089
U02203	U19074
U86434	U10519
U39604	U58889
U02203	U62440
U28080	U01117
U01730	U59723
U74753	U06857
U27110	U01694
U83593	U53514
U55083	U62867
U13568	U02835
U14307	U07346
U55195	U34969
U63909	U27874
U09278	U32613
U01025	U32332
U08752	U29526
U17941	U01191
U07127	U62228
U72755	U53518
U27414	U38350
U01166	U01022
U05213	U83651
U63058	U52624
U06645	U47946
U50470	U23744
U65874	U19592
U75025	U04891
U13489
U86415	U67742
U56351	U18324
U18323	U06453
U34187	U52758
U95708	U02842
U02605	U39330
U38882	U34013
U05656	U91203
U08481	U28148
U00638	U27988
U05363	U95026
U37073	U12313
U11568	U33169
U20252	U03095
U80490	U67589
U88282	U69922
U41221	U06933
U31220	U64284
U69016	U01075
U80839	U05328
U56438	U07401
U41546	U07194
U25927	U32100
U49065	U78076
U11580	U23923
U49735	U05475
U71278	U39212
U78392	U07708
U14241	U08752
U05278	U51761
U05926	U05335
U04059	U05698
U48745	U24016
U00935	U74069
U67868	U33500
U38918	U08053
U20913	U71736
U78429	U09879
U00531	U21363
U01656	U56401
U52863	U14412
U72475	U19740
U22189	U52102
U07970	U58557
U46858	U07426
U05858	U67038
U04609	U80336
U32874	U48798
U17239	U26891
U05037	U28103
U17035	U81007
U73748	U51091
U01321	U15137
U07419	U62172
U26754	U56092
U25605	U23635
U04985	U87661
U06765	U33538
U09815	U04837
U39507	U32546
U67225	U27406
U06444	U44745
U04869	U04795
U46787	U04750
U65864	U55615
U00787	U13568
U44377	U14806
U23088	U01670
U03741	U96475
U32086	U25354
U30429	U06998
U02759	U14667
U06850	U19218
U23914	U80297
U39529	U08473
U06781	U33514
U44467	U12542
U12164	U62477
U37525	U04880
U03114	U57220
U00455	U40301
U00481	U11437
U00463	U42181
U59564	U97243
U25999	U51422
U54110	U34081
U82654
U37374	U55642
U23224	U05974
U88152	U07242
U50820	U84679
U06475	U38349
U04032	U27422
U08144	U28312
U24923	U14585
U04422	U87752
U16576	U46319
U72945	U60170
U00935	U48985
U06171	U10426
U78780	U60170
U95030	U38973
U09251	U14919
U02138	U19039
U30259	U16364
U20950	U04822
U01524	U64255
U20578	U00165
U60562	U05298
U29079	U17043
U26711	U56154
U08228	U45790
U21652	U11798
U03916	U29154
U09091	U11880
U21340	U36963
U95578	U05805
U34555	U19372
U02853	U25780
U65864	U39941
U16834	U80176
U08193	U48981
U08778	U34743
U60925	U86927
U07265	U58653
U98993	U13100
U55933	U00998
U46856	U06220
U23610	U15873
U40905	U03210
U38119	U09304
U98141	U00877
U01846	U19347
U04048	U20085
U49729	U16485
U30471	U03980
U67031	U05882
U73995	U02855
U00672	U21811
U95882	U00177
U60594	U00949
U02559	U37868
U91388	U42283
U35293	U10450
U05662	U56080
U96076	U05738
U00297	U08843
U13212	U27271
U53495	U67446
U22101	U51736
U24418	U51091
U02363	U35886
U11986	U12245
U00157	U80601
U21023	U00689
U44935	U69218
U91098	U19566
U42644
U07083	U26577
U73841	U07916
U68438	U18905
U88948	U01386
U03162	U46921
U03327	U30848
U27277	U13617
U83613	U16628
U35429	U50303
U31318	U50015
U07523	U30256
U47812	U04514
U51058	U13613
U96318	U17043
U47037	U23126
U77187	U77870
U24263	U15287
U62706	U03477
U49097	U12291
U74977	U00839
U05527	U47861
U05455	U99203
U10711	U50448
U83252	U09634
U32153	U00088
U56043	U41401
U06253	U08395
U86415	U05794
U54782	U46445
U13568	U04289
U49713	U30499
U41204	U35770
U39988	U39548
U07648	U32052
U56775	U00119
U05899	U27300
U74467	U04936
U18448	U47311
U57323
U05931	U57330
U40329	U06172
U11034	U85746
U01460	U62072
U85552	U79439
U16301	U05491
U35410	U07780
U21489	U43803
U14588	U55391
U14433	U86264
U36786	U23229
U05396	U90726
U55620	U03960
U08598	U27001
U37384	U21612
U75297	U83582
U35917	U45401
U36303	U16077
U30619	U26088
U04341	U87114
U56583	U00887
U31669	U14757
U10068	U03051
U99261	U04929
U01374	U83316
U34186	U20536
U60091	U00235
U24737	U11981
U19647	U08386
U14645	U03980
U74383	U02904
U20229	U11222
U48096	U01102
U22902	U01792
U04572	U46230
U04140	U63090
U95372	U02590
U17246	U00573
U35620	U16237
U00470	U07536
U55277	U00356
U21579	U43424
U93027	U20212
U71341	U84706
U00230	U34158
U21816	U07385
U13857	U49449
U63185	U14630
U05522	U26277
U66875	U12786
U07306	U22154
U03656	U51840
U72506	U86257
U50620	U29982
U08105	U90789
U07572	U13510
U22432
U88812	U03289
U67604	U06587
U99227	U02791
U27147	U37684
U71290	U04881
U11475	U33374
U02383	U40684
U67630	U04333
U61893	U50947
U45194	U28156
U00607	U97689
U15351	U02149
U70721	U38722
U56723	U00277
U18715	U62083
U07106	U04994
U07873	U00608
U03318	U94464
U20223	U25152
U80575	U21438
U97940	U01935
U80360	U04377
U83857	U15172
U06387	U38887
U37674	U08279
U08171	U42375
U83250	U04954
U30920	U00848
U56745	U04541
U55979	U00621
U72754	U69146
U30997	U00268
U42848	U05435
U17640	U42389
U59194	U15513
U05842	U10916
U99722	U05234
U02815	U05333
U21633	U05561
U92400	U23924
U17261	U04417
U05028	U75649
U00451	U81386
U33476	U24787
U12023	U03901
U96556	U17950
U17238	U19904
U50448	U97156
U08880	U09714
U17746	U47944
U28944	U69579
U05788	U57387
U27740	U20750
U02263	U16871
U64209	U45630
U30046	U44558
U19392	U29995
U20138	U09402
U78613	U02226
U50508	U15690
U21760	U00187
U05963	U06638
U28968	U07185
U07417	U71159
U58492	U02758
U55494	U27429
U89037	U22793
U07297	U65918
U70876	U04865
U45860	U04896
U44071	U05386
U24195	U27905
U04712	U07131
U06690	U46343
U16319	U21081
U35100	U05833
U09548	U28531
U33675	U00415
U82737	U14542
U02273	U29658
U04155	U46985
U15520	U05534
U51204	U03568
U35334	U43928
U88718	U01852
U00752	U66445
U45334	U41221
U19597	U01879
U02088	U11579
U41061	U55361
U37646	U22456
U44414	U03906
U03745	U64482
U14012	U07360
U52585	U07645
U05411	U20481
U43846	U00176
U74807	U03432
U06178	U29224
U39502	U68479
U69652	U28844
U77966	U06989
U52513	U10955
U11966	U05932
U15045	U93339
U08982	U20066
U00684	U82459
U05928	U17024
U08000	U21636
U10240	U07090
U02186	U39503
U13525	U07085
U04897	U81328
U23699	U09347
U35545	U11580
U02911	U46384
U00832	U22015
U27976	U02672
U17432	U05225
U84278	U00351
U06873	U01520
U64263	U02430
U62302	U21836
U43411	U91603
U14426	U87524
U74323	U83102
U15832	U88108
U03949	U55112
U46327	U46275
U25351	U02215
U63994	U13247
U73621	U05103
U19249	U11097
U05991	U36603
U18507	U06453
U84308	U06237
U03229	U16434
U33234	U05213
U52933	U09355
U21953	U12852
U49529	U00190
U26561	U56045
U02146	U65397
U01118	U07177
U08152	U76700
U04186	U21514
U74715	U23199
U27594	U70051
U19027	U51477
U19149	U02273
U54339	U57627
U24953	U09149
U04863	U12377
U22706
U14732	U20128
U14588	U19092
U09077	U64113
U02077	U47725
U01994	U29422
U01321	U22159
U30416	U39546
U06579	U90334
U03529	U29313
U65114	U39208
U06774	U75176
U25346	U14241
U32156	U39923
U00471	U93055
U59927	U02204
U97939	U05188
U49271	U29881
U02882	U48235
U00577	U87524
U29959	U24029
U33853	U41364
U76885	U01722
U57583	U08043
U55391	U01110
U31463	U71565
U75719	U20179
U97300	U10116
U88663	U35042
U53575	U00592
U08643	U60896
U01357	U46680
U97009	U07023
U01947	U25882
U07320	U36111
U06763	U76959
U03282	U12139
U04255	U03425
U29914	U00749
U45060	U00452
U49544	U07747
U07863	U31597
U25120	U30330
U00636	U42342
U04907	U23636
U68299	U05629
U24890	U17698
U29092	U13319
U25760	U08271
U90231	U06449
U24318	U33401
U58334	U13644
U14042	U07732
U58516	U61974
U13559	U47366
U01080	U46866
U84401	U62397
U06854	U10344
U02450	U00842
U01633	U39305
U01407	U17633
U07596	U82742
U60061	U72405
U60560	U15690
U54207	U46409
U75835	U32157
U00449	U11620
U06502	U84635
U05433	U00641
U35140	U47292
U01617	U36451
U13782	U02348
U81177	U82131
U23349
U72755	U14376
U39791	U00568
U38150	U67298
U05822	U71899
U18238	U09712
U07834	U77018
U02111	U76661
U50084	U93029
U03571	U05263
U01583	U91395
U14560	U08279
U32029	U07390
U63839	U00024
U59443	U24702
U00239	U66782
U36060	U03338
U04615	U77329
U55442	U56281
U42560	U57865
U34927	U21195
U20182	U79878
U25839	U38426
U06480	U32878
U00276	U23247
U04186	U25927
U80427	U07012
U16596	U05707
U18146	U76301
U06860	U26507
U08371	U23126
U05709	U21590
U94084	U03824
U04897	U11785
U38714	U08958
U57965	U19828
U45536	U00981
U07302	U05163
U62057	U50486
U43794	U16387
U65648	U56642
U64185
U14251	U58334
U49048	U01072
U04712	U43091
U58135	U26671
U85006	U21083
U75288	U02952
U48644	U05861
U04303	U35521
U92179	U28700
U64669	U05517
U71718	U14191
U59410	U44819
U11616	U21978
U20652	U11335
U21217	U10996
U03672	U47146
U60061	U46729
U69713	U92221
U71517	U09828
U18557	U17928
U48737	U05654
U95172	U45539
U01357	U58076
U31250	U01135
U83004	U05998
U55994	U11105
U42074	U05466
U33468	U27938
U03963	U63554
U10492	U10677
U96062	U52551
U19597	U21374
U48911	U48729
U31891	U06116
U03473	U19337
U00285	U14696
U15651	U01766
U74019	U77991
U29942	U05236
U11832	U16644
U07920	U87899
U15749	U06167
U06487	U05642
U05701	U62824
U01704	U14140
U20190	U87741
U30288	U14637
U59740	U09533
U40754	U04983
U01076	U17713
U83010	U07806
U27371	U96711
U20139	U37711
U01879	U07854
U06545	U08386
U09312	U01074
U29688	U42487
U77849	U48451
U32579	U14148
U70375	U08356
U98395	U18684
U49301	U13021
