U00772	U92706
U14804	U20555
U42857	U26738
U08721	U73012
U49340	U76112
U09997	U27719
U14246	U27159
U06064	U36021
U17214	U00990
U32745	U02904
U33580	U24909
U65365	U79945
U79691	U66305
U00821	U48289
U69716	U29858
U58416	U18995
U06167	U34913
U05363	U99151
U19556	U01879
U51229	U01284
U33280	U81207
U06467	U59311
U00146	U40639
U46317	U11575
U99207	U04000
U05046	U11301
U94167	U02868
U07712	U40221
U37811	U00558
U53433	U02369
U05125	U11107
U05468	U04586
U73666	U89502
U05839	U34247
U26490	U00938
U15713	U76949
U06085	U78458
U08160
U31388	U53139
U10351	U19257
U68298	U00594
U05082	U21381
U57076	U13018
U59254	U24255
U14654	U12799
U05700	U51857
U44876	U02070
U21267	U04202
U08736	U12605
U44868	U04330
U21958	U04381
U07615	U82948
U44856	U56501
U50953	U03423
U58730	U45441
U68260	U42293
U00973	U02761
U57793	U73775
U01125	U33355
U02502	U34165
U66722	U18579
U05439	U63796
U39135	U11999
U23390	U00796
U31355	U09413
U37708	U01030
U10012	U08123
U66369	U53684
U07999	U48536
U00973	U46761
U49503	U40658
U55334	U00473
U10119	U50826
U18058	U33556
U35786	U06963
U85316	U00720
U64829	U37886
U12700	U42715
U23665	U89126
U07226	U08802
U36490	U07437
U51388	U46986
U01237	U26738
U42115	U32161
U80139	U02123
U66460	U56640
U22399	U15373
U53830	U26414
U62761	U04590
U10329	U08392
U19990	U70263
U00803	U50101
U35995	U37163
U06590	U97580
U02676	U92269
U15729	U01411
U37026	U09492
U29372	U13808
U34445	U28576
U01749	U51982
U04418	U47246
U98377	U07118
U47501	U00844
U07059	U58674
U11840	U15143
U36711	U03126
U87419	U02141
U74253	U26821
U34503	U04689
U15932	U23425
U11746	U01980
U33533	U30816
U29327	U02861
U39232	U26054
U06148	U81822
U97056	U11904
U06491	U60126
U62283	U49922
U41703	U99732
U26954	U03195
U46542	U11070
U06216	U95675
U05700	U15252
U16811	U05023
U07628	U95391
U76235	U49720
U02427	U84204
U50076	U06389
U18321	U46544
U07563	U18555
U76120	U67508
U18312	U09963
U49106	U33732
U15919	U00760
U08214	U68529
U11285	U80784
U07703	U41038
U54495	U06405
U98015	U25986
U06207	U48856
U05616	U45800
U52145	U35902
U04932	U78742
U01584	U39037
U11258	U20366
U02210	U81439
U01784	U68946
U02236	U67919
U78819	U07661
U38652	U00622
U11093	U01385
U23909	U13357
U06777	U10876
U27835	U01348
U00123	U09713
U00786	U66920
U43991	U32292
U17979	U62660
U46550	U09017
U10382	U21525
U34128	U82012
U10321	U44238
U11119	U33813
U31131	U08849
U00425	U24200
U06321	U56128
U31125	U10750
U15207	U70283
U06415	U97904
U20854	U28070
U02447	U95445
U09649	U58047
U68213	U83137
U27799	U10372
U48045	U00219
U27499	U57645
U15482	U18887
U99840	U74041
U04503	U17329
U14781	U04044
U05818	U67821
U25123	U19433
U06556	U12478
U18641	U23665
U01250	U67072
U10491	U08949
U70034	U87861
U02784	U48631
U68197	U03079
U30751	U01042
U13434	U34719
U47383	U31403
U06727	U33662
U06804	U16571
U00802	U35090
U27304	U00778
U37650	U82488
U13048	U09672
U88520	U04088
U82564	U56593
U22231	U25348
U44618	U01829
U55206	U04248
U07298	U99664
U31864	U28915
U45639	U37515
U74019	U06730
U02577	U83595
U71406	U29465
U03645	U57432
U22559	U06229
U95315	U18392
U01631	U04927
U41608	U11704
U27608	U05798
U24554	U02099
U05016	U44278
U78669	U34824
U05734	U98120
U47757	U55273
U24916	U09853
U01675	U20923
U06455	U03859
U81730	U00195
U28125	U27410
U02581	U37875
U78096	U02683
U07734	U17799
U16128	U03222
U41595	U10148
U41354	U06866
U44251	U06822
U37600	U50099
U16914	U07224
U42202	U37754
U10558	U27504
U18992	U01545
U46205	U19213
U76425	U06733
U44962	U48418
U11794	U27841
U05028	U48695
U73671	U83065
U54741	U03564
U24049	U20343
U49720
U02382	U26079
U85935	U75364
U31531	U55940
U16229	U05302
U33701	U57159
U66532	U00563
U84948	U39105
U11681	U21899
U93526	U04187
U47724	U13611
U67503	U12245
U06734	U46031
U11589	U04194
U19504	U21894
U07557	U20158
U06385	U04454
U04279	U17733
U00049	U79440
U89497	U01358
U01329	U24505
U46299	U10502
U42445	U84706
U36552	U41384
U19572	U03595
U18944	U31734
U20652	U13870
U00851	U70175
U74046	U68570
U65841	U49181
U00506	U87300
U69957	U90887
U07046	U37540
U34696	U07886
U10755	U15591
U16888	U62835
U32169	U10732
U19223
U06586	U84374
U64551	U56670
U31637	U63598
U21040	U53227
U85353	U05629
U41097	U04686
U01385	U02159
U15926	U11963
U37924	U08726
U16437	U44948
U38026	U03681
U98372	U90028
U12780	U04461
U26782	U10171
U61563	U08249
U48455	U82646
U00829	U01320
U36382	U42000
U18822	U00594
U05256	U34713
U05890	U38913
U38322	U03364
U37580
U05780	U04910
U03012	U30166
U41164	U02827
U49315	U17284
U01501	U33857
U65153	U00187
U01505	U69535
U74457	U03640
U48305	U75956
U09416	U12046
U07769	U04602
U17067	U03019
U32874	U72940
U44764	U39143
U13695	U10837
U04138	U68196
U16945	U71482
U17497	U01126
U44683	U40785
U02407	U12069
U08673	U14243
U14676	U22637
U80439	U02768
U04603	U90501
U44927	U14673
U08866	U23269
U48180	U54924
U25288	U06562
U57051	U12215
U25276	U40996
U32053	U03374
U24136	U06752
U37672	U02332
U67519	U00094
U23976	U12980
U00845	U22487
U70469	U05273
U30928	U00320
U06043	U15290
U03186	U41085
U32090	U18828
U31373	U38408
U57782	U88375
U05141	U22735
U04957	U73635
U80784	U04078
U37100	U49123
U03133	U51611
U25240	U20355
U12068	U16299
U27255
U61844	U04795
U20496	U73097
U31496	U07234
U29019	U65274
U49223	U69226
U01281	U03027
U00612	U79622
U19854	U01664
U46697	U02261
U52828	U83672
U72282	U40902
U98905	U01919
U20896	U11167
U35545	U01041
U06219	U97129
U13187	U27826
U17857	U66147
U59918	U03886
U64514	U05494
U63321	U63513
U55094	U01084
U22484	U23012
U07210	U47648
U64472	U47950
U89370	U05068
U46131	U38113
U36635	U03989
U20160	U19924
U70221	U01829
U09154	U31536
U58214	U24065
U08643	U19959
U32808	U05633
U99014	U01306
U08751	U57293
U63977	U19008
U54434	U39198
U38138	U27669
U08669	U45471
U21678	U08815
U15316	U03599
U18681
U00346	U92860
U32840	U37790
U47432	U10223
U15825	U27245
U02088	U82629
U05885	U94101
U76031	U71906
U60510	U01446
U75035	U43335
U64368	U02275
U08025	U10284
U07444	U37132
U55007	U09149
U62488	U06370
U13164	U08262
U33947	U39446
U48084	U50231
U98014	U32612
U37756	U27900
U18245	U36832
U78829	U04759
U54742	U54741
U30585	U02165
U05516	U44298
U00156	U57209
U64372	U04972
U03124	U48935
U73446	U08353
U05934	U01440
U44223	U45041
U26538	U42156
U05143	U69477
U16557	U03072
U95687	U62622
U03358	U04626
U04280	U69234
U60840	U46966
U23882	U04064
U01618	U16492
U87909	U05300
U55249	U62371
U19223	U37044
U38860	U45415
U23490	U07738
U14462	U31536
U21996	U15579
U11274	U48459
U28347	U00986
U01541	U20689
U00521	U26012
U69232	U04786
U06439	U87126
U06046	U65955
U04733	U12341
U05024	U33341
U96921	U33612
U06165	U01764
U08012	U20393
U13860	U22545
U12186	U11016
U29863	U38342
U02003	U65882
U10785	U08689
U07394	U92010
U81054	U77151
U83613	U06832
U33728	U62847
U32819	U04990
U04548	U42113
U03330	U87270
U63075	U05123
U11990	U21937
U50162	U02594
U04946	U87379
U51421	U58873
U17603	U06685
U02226	U02672
U10727	U00492
U87742	U32659
U09196	U14753
U42500	U09106
U55493	U53910
U28044	U00418
U18367	U70929
U00496	U00921
U29765	U12645
U03683	U07976
U05490	U50253
U05937	U66262
U05533	U27279
U02612	U03135
U61298	U21689
U52317	U17918
U00382	U99485
U43736	U01943
U07095	U84357
U59617	U19209
U11649	U65763
U05530	U45362
U81244	U09854
U16779	U13803
U11857	U48770
U37158	U41868
U10300	U13978
U68905	U06105
U01019	U20006
U86250	U12039
U03399	U47851
U47890	U35528
U02463	U33861
U60390	U00868
U78109	U66920
U05147	U50621
U04196	U56089
U69092	U01956
U28174	U01885
U08970	U69691
U69295	U41202
U47062	U23474
U02698	U46333
U05936	U97894
U58709	U02681
U66309	U91956
U52861	U91471
U58112	U00874
U01322	U34955
U00625	U78751
U13332	U00278
U06165	U28518
U67278	U86138
U41805	U27535
U66165	U75921
U03235	U46356
U19529	U20224
U16771	U48945
U38707	U44551
U09071	U00352
U18429	U05146
U04317	U80026
U86724	U04405
U57051	U11017
U03044	U54780
U07209	U43698
U41191	U01220
U25434	U20355
U15948	U06066
U53470	U36032
U33949	U15062
U22395	U02644
U64191	U83101
U41726	U87832
U06744	U38910
U96478	U05123
U62513	U00006
U37891	U90575
U04780	U66547
U01335	U13997
U54901	U07452
U01321	U15137
U38946	U29997
U33817	U27347
U40761	U06475
U05521	U26154
U24374	U94036
U75222	U41364
U34530	U21202
U04041	U57485
U34723	U15889
U27744	U10931
U17777	U08048
U12436	U06220
U04464	U16118
U23357	U21016
U80322	U07414
U10400	U54018
U03982	U20365
U07624	U24536
U40993	U32257
U75020	U52110
U45166	U01369
U33309	U06316
U01019	U14426
U58737	U03144
U29497	U11180
U33918	U16225
U13778	U27328
U01743	U09838
U04464	U32743
U03277	U19435
U17784	U13297
U08625	U27273
U27951	U04641
U48722	U74755
U66359	U38014
U08900	U06896
U03052	U31546
U70316	U57952
U09824	U03011
U11295	U00155
U55011	U01670
U37891	U42730
U05167	U44378
U41095	U30001
U02023	U08701
U08089	U49871
U03657	U39223
U55018	U97280
U75896	U37968
U04279	U45460
U02786	U20070
U62074	U73903
U00676	U01596
U57827	U03038
U36145	U70691
U14135	U03136
U22294	U49841
U21380	U44639
U03080	U09522
U77092	U43502
U35005	U08730
U19550
U70362	U03245
U03563	U23702
U02442	U26307
U06387	U41958
U71880	U06957
U46991	U17225
U42321	U33311
U22838	U22225
U03613	U03195
U36835	U04844
U45763	U53925
U47687	U49698
U38919	U61132
U09398	U04086
U65013	U50284
U27910	U17903
U01059	U23267
U19874
U06165	U01732
U05820	U28159
U17937	U60628
U49494	U11361
U10497	U24103
U01440	U15634
U19763	U13844
U08881	U11312
U38332	U26734
U71038	U03668
U13858	U39709
U29582	U64390
U92438	U12787
U24576	U57021
U57303	U45418
U49389	U44329
U42090	U24221
U92350	U44811
U05119	U01764
U02912	U35147
U47231	U62047
U50259	U84925
U21427	U20338
U00032	U60732
U02162	U62161
U23705	U86518
U56435	U59377
U06280	U27153
U07269	U65353
U00421	U68632
U15394	U07581
U15852	U38938
U59490	U26723
U13272	U96653
U04636	U74014
U17275	U05630
U50368	U84384
U05097	U14375
U65081	U01157
U42518	U36311
U84974	U40715
U81288	U06503
U45609	U34009
U55214	U54688
U04966	U12032
U09864	U01134
U29549	U09016
U61945	U01296
U30609	U02259
U06577	U07151
U69113	U06256
U96482	U04407
U55252	U59532
U32450	U34743
U28814	U42412
U56723	U59611
U19611	U34323
U93799	U00222
U52208	U02208
U20754	U22608
U20452	U17262
U17218	U48125
U00822	U33721
U44741	U66508
U23613	U94579
U75208	U76649
U93474	U03230
U20990	U10397
U82105
U16888	U44046
U01639	U82299
U76583	U33566
U82808	U25253
U04185	U32673
U67854	U45878
U12468	U12489
U48533
U03057	U08025
U33829	U25452
U21909	U00536
U02033	U36460
U92350	U04543
U62074	U42710
U60654	U12549
U01165	U02330
U13651	U03407
U26395	U19310
U79925	U23096
U87058	U37658
U17383	U15205
U29149	U57501
U84465	U43839
U01003	U80902
U68865	U18887
U07908	U25611
U06042	U81580
U01356	U37930
U47986	U10777
U71343	U49981
U01071	U67307
U51021	U29728
U16526	U07996
U18056	U20856
U05682	U10819
U37868	U41903
U39687	U05400
U11428	U21142
U33472	U55273
U25587	U00112
U12051	U15270
U40669	U51232
U26062	U11709
U08492	U17077
U02449	U07435
U06761	U70518
U21114	U37769
U13452	U13836
U07908	U15261
U67198	U73302
U27360	U33508
U23527	U06757
U19420	U01829
U00209	U06970
U10156	U38081
U76984	U47803
U47509	U45633
U01345
U59499	U55463
U01424	U27465
U33385	U07357
U30425	U04748
U31374	U13182
U53910
U21183	U62936
U00823	U18895
U01958	U05221
U39256	U22322
U09399	U08894
U12293	U07341
U09320	U16603
U03508	U81410
U05536	U67559
U16542	U14494
U48868	U03351
U29224	U11000
U21996	U22390
U07549	U84120
U36736	U01827
U02301	U83406
U81464	U01703
U01640	U58515
U48548	U65679
U96569	U24851
U01081	U63313
U07706	U19977
U19781	U51589
U89875	U05487
U08764	U02637
U37532	U56263
U87615	U32081
U08090	U20459
U94690	U01252
U05817	U59840
U02476	U89502
U64384	U48692
U07443	U26717
U05832	U19246
U13383	U01682
U01268	U06913
U13858	U18300
U68863	U45445
U25455	U47247
U53091	U04324
U05927	U87286
U12630	U44032
U24708	U00888
U01310	U08659
U21295	U72321
U87421	U04586
U02455	U68004
U40603	U74005
U66526	U29322
U26206	U18362
U37243	U06903
U69921	U20368
U22636	U06037
U04395	U28856
U24906	U48917
U08417	U29992
U13031	U13837
U22571	U04891
U18008	U44377
U12755	U66986
U25711	U20127
U46598	U05045
U78793	U20495
U70218
U15774	U01636
U12605	U23071
U07757	U59574
U83343	U00505
U77127	U52940
U36466	U03595
U03647	U01027
U08643	U00240
U02473	U80638
U25455	U87771
U00455	U79587
U27645	U31969
U26278	U05522
U14285	U24220
U22946	U40961
U65339	U00558
U12927	U39033
U68645	U58103
U00845	U96315
U39458	U51668
U28176	U08928
U03838	U12504
U25527	U53906
U06043	U23943
U15088	U79046
U26328	U10367
U07921	U51602
U20298	U37685
U64579	U00991
U01829
U03357	U92740
U47909	U22412
U03030	U45202
U96537	U00695
U26984	U10333
U20299	U29351
U26418	U00601
U27934	U82503
U46949	U36681
U46616	U06928
U33471	U12039
U34746	U47516
U03056	U32853
U96388	U10326
U05842	U38618
U14649
U06208	U22792
U00250	U38070
U65266	U05298
U44575	U44992
U42547	U41593
U09115	U03656
U20819	U08609
U66795	U15230
U39903	U03868
U15631	U03421
U03196	U97035
U43179	U25428
U07318	U77276
U24249	U75622
U65194	U07263
U56814	U02011
U50637	U70281
U22264	U00342
U01756	U40872
U19876	U42127
U50907	U89218
U21489	U34544
U53693	U33781
U15650	U68378
U76717	U03474
U66147	U03073
U20566	U26446
U08707	U01645
U58985	U08048
U39680	U14667
U20887	U43390
U13138	U09606
U76337	U45862
U52556	U41787
U14399	U43251
U04781	U17985
U26803	U38053
U82846	U11281
U31002	U38807
U05127	U17260
U29023	U07815
U08448	U54491
U40025	U07976
U20499	U08113
U54740	U34513
U99357	U35574
U01180	U53436
U00669	U35692
U59528	U26424
U04783	U52925
U05443	U69661
U01010	U14739
U00103	U53602
U18111	U36716
U00559	U06624
U14351	U33727
U62733	U76867
U40314	U08231
U25101	U05388
U04005	U38642
U56415	U43259
U56154	U36787
U33911	U48884
U02542	U03200
U42984	U19523
U43531	U04136
U17555	U00358
U18710	U11644
U77666	U05009
U91861	U18521
U12554	U03166
U18850	U11589
U53618	U59628
U81590	U07622
U02067	U03622
U01147	U02402
U10307	U89409
U29961	U00352
U02154	U94517
U01685	U92496
U16329	U01106
U85782	U03428
U10966	U04681
U10913	U33843
U04764	U18832
U04907	U53543
U03112	U65993
U32608	U41389
U06970	U48045
U06680	U01316
U26291	U18793
U51318	U06112
U45177	U45944
U10979	U02718
U72488	U36019
U10532	U85552
U59948	U00869
U00797	U24101
U01976	U43876
U48294	U79803
U61903	U27400
U29655	U22042
U66865	U03880
U97751	U53816
U28191	U00849
U32286	U14107
U05842	U19985
U40646	U39578
U09251	U09742
U08534	U01805
U02021	U08450
U27843	U26728
U84948	U09117
U43253	U10334
U95623	U00370
U34873	U41196
U01584	U51313
U06510	U77325
U40919	U32132
U24910	U05026
U04508	U90608
U08233	U34027
U01098	U82107
U63419	U83680
U57739	U06437
U78517	U00601
U27789	U16072
U00736	U22727
U04321	U13836
U70517	U00896
U44710	U46408
U08718	U46966
U26364	U34322
U00866	U32558
U33040	U20116
U09442	U08019
U01524	U69566
U01284	U00403
U17178	U76943
U14554	U02866
U30159	U03386
U00724	U13217
U57924
U54768	U16595
U47055	U03195
U39324	U02993
U71060	U14673
U17485	U00319
U63265	U56950
U52654	U01243
U16783	U12302
U02828	U49513
U50417	U03175
U51426	U07174
U24532	U06704
U03743	U37896
U11656	U33606
U03804	U00737
U02316	U40609
U30080	U15049
U08767	U20314
U64579	U02568
U01827	U19335
U40596	U41370
U62040	U04802
U20470	U31782
U05937	U36717
U98871	U03826
U02166	U11493
U01617	U01022
U69419	U35093
U06672	U56426
U42782	U20599
U09093	U10084
U02396	U00626
U06953	U52610
U96800	U02312
U35315	U16210
U21143	U13812
U45768	U02544
U11610	U27845
U11501	U17242
U59954	U61791
U49267	U26491
U39548	U08204
U92499
U42547	U14290
U03126	U74696
U55928	U04563
U86343	U04631
U00311	U50175
U04006	U55138
U20815	U71654
U84078	U32365
U04455	U42373
U18166	U00386
U04153	U23179
U24438	U06677
U02154	U15729
U49344	U62182
U23916	U09423
U10531	U14429
U08312	U46325
U00521	U23239
U02504	U93459
U13235	U07445
U89282	U02849
U62727	U00169
U03054	U10723
U27296	U11765
U76972	U55075
U06182	U51940
U33362	U32326
U50185	U05576
U12239	U20277
U61311	U00851
U71533	U00550
U07765	U03121
U85155	U31344
U01217	U01932
U38128	U38966
U10170	U36449
U46812	U31558
U28965	U37712
U24318	U53830
U10314	U28225
U49171	U55029
U01393	U92977
U11770	U06960
U47133	U06308
U35428	U07036
U77360	U53571
U02311	U30324
U04862	U24549
U13560	U00026
U15538	U96935
U28803	U23281
U53441	U61857
U00883	U36331
U04059	U03302
U00115	U54287
U37396	U91455
U57270	U85856
U06167	U20657
U07561	U36114
U05924	U24066
U04654	U18142
U37491	U03121
U02454	U49320
U40712	U11596
U59478	U30119
U93975	U85484
U13207	U00188
U24599	U09747
U11536	U01702
U05544	U45395
U18491	U72357
U31917	U57548
U93379	U05561
U46774	U01551
U00155	U57598
U51358	U00338
U84575	U00578
U40906	U32558
U16561	U81724
U24872	U55032
U37315	U01221
U89309	U28413
U15323	U02269
U41866	U01910
U01726	U39766
U47127	U01887
U41734	U20359
U13881	U42127
U44854	U21937
U20896	U02101
U04862	U21918
U09657	U40761
U07997	U23647
U06165	U53678
U21360	U46779
U28469	U01010
U46995	U53943
U00740	U00550
U68107	U43839
U80847	U00851
U13503	U09963
U34256	U45336
U05254	U53921
U47250
U26293	U05591
U78719	U10360
U15022	U54284
U08743	U30795
U70457	U17297
U08027	U16314
U24843	U07142
U14327	U10223
U81262	U57820
U02704	U47429
U08893	U18196
U06678	U45553
U03585	U76615
U01002	U66303
U58386	U22982
U79262	U31121
U54232	U22975
U25706	U23948
U07599	U63139
U36925	U36811
U38272	U21202
U04849	U83707
U04814	U32151
U18506	U07414
U22654	U41315
U88931	U03276
U03032	U69409
U01160	U11896
U10605	U07221
U07990	U36560
U82363	U06852
U24889	U10447
U00872	U26153
U27034
U06848	U00041
U07947	U84900
U22399
U25628	U83696
U07287	U81048
U77955	U11427
U30734	U19324
U00158	U03388
U98575	U01240
U71107	U18915
U42371	U17824
U51755	U42595
U42690	U02875
U99590	U04811
U21123	U38016
U06365	U54361
U61712	U00370
U74440	U02434
U85876	U07168
U94755	U92643
U54881	U02708
U06685	U17242
U12575	U57281
U16641	U24370
U34120	U18106
U01854	U46019
U25354	U02392
U40365	U49795
U07651	U54116
U30426	U14154
U04185	U31577
U00071	U28512
U49211	U28808
U14693	U88648
U06036	U87209
U01338	U75291
U05339	U34849
U38144	U37425
U67726	U00599
U07908	U25243
U74305	U08340
U23411	U42103
U01808	U08928
U02685	U86884
U65782	U08482
U58663	U01143
U04016	U37676
U66145	U03644
U10944	U51837
U08908	U24082
U03206	U62119
U10750	U17305
U17931	U47246
U11223	U29300
U66728	U00024
U54247	U00121
U66839	U02873
U46039	U49705
U35907	U58014
U33383	U03991
U25455	U58768
U87300	U17950
U21329	U91257
U00291	U80155
U04849	U79247
U57394	U22683
U16062	U28017
U02480	U02691
U91388	U02735
U14305	U13969
U88444	U04103
U04171	U97278
U33543	U24880
U11727	U29862
U01756	U14275
U64271	U23358
U89584	U04173
U04015	U25545
U10423	U21188
U46188	U18814
U84135	U00015
U14864	U08815
U20515	U05240
U05483	U27218
U15712	U04819
U06165	U26960
U16951	U00873
U98900	U77016
U40921	U13200
U33267	U37396
U49868	U96602
U19763	U06283
U13494	U45849
U05811	U70555
U03820	U19473
U73499	U06022
U19654	U04103
U05599	U83119
U91861	U14895
U10623	U34283
U37753	U04745
U04347	U29988
U53820	U12246
U35479	U58305
U01932	U11728
U39023	U02127
U00024	U05467
U35270	U15996
U20550	U03987
U08230	U75447
U04533	U67377
U14584	U62152
U60078	U20185
U09026	U12536
U73531	U02330
U05550	U62861
U03572	U21724
U94358	U66148
U23503	U89878
U53456	U10195
U06263	U63195
U42749	U30048
U16479	U26910
U73583	U40814
U25856	U34535
U04919	U60566
U80452	U04894
U39838	U58230
U05722	U06143
U26825	U24479
U83866	U04467
U16121	U40818
U07169	U93936
U51432	U07783
U05678	U10734
U37997	U48416
U14744	U26360
U90488	U01326
U12186	U00865
U20090	U65860
U89181	U07926
U70096	U50906
U61026	U94012
U27204	U37992
U24392	U26194
U13050	U01400
U71599	U03374
U33542	U93615
U90719	U11170
U03728	U20411
U33918	U03404
U07553	U57451
U09552	U41664
U61713	U03798
U90122	U20651
U17004	U48937
U03985	U52142
U00079	U37217
U16011	U14085
U02201	U36961
U55592	U00395
U76310	U01843
U10078	U09216
U39365	U10348
U42877	U01710
U92683	U07106
U08028	U06426
U05720	U56834
U51845	U32485
U14126	U26955
U91194	U00628
U11496	U11500
U06027	U53098
U56393	U43780
U81100	U74791
U01739	U35249
U54009	U70039
U04783	U39903
U03341	U57842
U44414	U44992
U59701	U19001
U00557	U39775
U07328	U16210
U92384	U05517
U70574	U37589
U14008	U03015
U06072	U00331
U57410	U33625
U25346	U16574
U17972	U67477
U89478	U09049
U06041	U46888
U05601	U55989
U11122	U24255
U64293	U04047
U13689	U49773
U09399	U27977
U38318	U56977
U03368	U00447
U56494	U02062
U47427	U11916
U21250	U49556
U05723	U36452
U01741	U85034
U02820	U49249
U14085	U00649
U47555	U00701
U20859	U34115
U11496	U13355
U48348	U05563
U25459	U03058
U06073	U51621
U57942	U72461
U31729	U14442
U01532	U11279
U84128	U03268
U03952	U34513
U55771	U57213
U26798	U29620
U42071	U03443
U12766	U12546
U17028	U18996
U40456	U98055
U27679	U52867
U56688	U32571
U24269	U41731
U14435	U30819
U03887	U04452
U41583	U63657
U10871	U59776
U02674	U75752
U62493	U32090
U63087	U64579
U07507	U95979
U78072	U02753
U48031	U27357
U45883
U00820	U09864
U45586	U60021
U04946	U49857
U31460	U00734
U08269	U16582
U03468	U41200
U46743	U66526
U39180	U10337
U03268	U65330
U54057	U26318
U00117	U09928
U03076	U73498
U32350
U59867	U01827
U46933	U65811
U84869	U31219
U16479	U24135
U13164	U16896
U32747	U08515
U11477	U20359
U10792	U68501
U29105	U09769
U20564	U28088
U04129	U49724
U07981	U75174
U02457	U63920
U06434	U75514
U48100	U10997
U04721	U54608
U69643	U23498
U58221	U03097
U45373	U27882
U14655	U01392
U69255	U62237
U69008	U44681
U70920	U14154
U78223	U95921
U20085	U41629
U96321	U05436
U12798	U28666
U59872	U03742
U01656	U33953
U07120	U85060
U02266	U80255
U69742	U02984
U01578	U95538
U00162	U76595
U54317	U37379
U68009	U56258
U30558	U29095
U21116	U91758
U06825	U29752
U14405	U05453
U10303	U17225
U46932	U12899
U29030	U17396
U27006	U04563
U06002	U41996
U64753	U71916
U06644	U14687
U50005	U44699
U14823	U20453
U06165	U13889
U18299	U37391
U30243	U07483
U36712	U60541
U09246	U01125
U10964	U42003
U34514	U34515
U42663	U77287
U10547	U01307
U31343	U14094
U43036	U24784
U38837	U07942
U15366	U52110
U14804	U47986
U08592	U02129
U06296	U64476
U33539	U46116
U65808	U55867
U31312	U07591
U10927	U51006
U57699	U52962
U82078	U11938
U96921	U53469
U10357	U31561
U10338	U17437
U19433	U19286
U04638	U71323
U05941
U29719	U55283
U11433	U24350
U50754	U00629
U36492	U26781
U11197	U03234
U21813	U10561
U05254	U21595
U12253	U20025
U50705	U05026
U54382	U03995
U02838	U02061
U75202	U15338
U60842	U72349
U86894	U05750
U35050	U25917
U14236	U28193
U23263	U02299
U50030	U06953
U71508	U00290
U28710	U43125
U14866	U34914
U26269	U72292
U33678	U66225
U22011	U11704
U37717	U23396
U81523	U80419
U07206	U45134
U08111	U26705
U15579	U35825
U09166	U54284
U91018	U02034
U46902	U01773
U06806	U62900
U05190	U12799
U26812	U28622
U03135	U33967
U52344	U21789
U16062	U04093
U55793	U24381
U09166	U04503
U01044	U61691
U12958	U26750
U77315	U55544
U59095	U27875
U02944	U37570
U32840	U20295
U04461	U48415
U00915	U16287
U63499	U42144
U20392	U58073
U09422	U10771
U37425	U45163
U46947	U03671
U06105	U49578
U37185	U35926
U46521	U42344
U35070	U01574
U00979	U30693
U52076	U59650
U83553	U03514
U49509	U00473
U00715	U73153
U71696	U07756
U62548	U02312
U02529	U31898
U10538	U57585
U51282	U59101
U70946	U05273
U04746	U12959
U41481	U00482
U06801	U95813
U01626	U59430
U85538	U06257
U30353	U19022
U01381	U26785
U78136	U29457
U40029	U06505
U27626	U18533
U11036	U06810
U03446	U04539
U23961	U44262
U34575	U16050
U07963	U50063
U31054	U60029
U92650	U52940
U10704	U29137
U71677	U02252
U46741	U48734
U08248	U67067
U41314	U86739
U27499	U54511
U32115	U02185
U53463	U04627
U46264
U14048	U33468
U00079	U27580
U08495	U59329
U53442	U48282
U19808	U26936
U09899	U07745
U30038	U18810
U30964	U14350
U00324	U10262
U29208	U04124
U03943	U58047
U05850	U10244
U04768	U62756
U10587	U00506
U08168	U15769
U18733	U07414
U03738	U11359
U76916	U13303
U04435	U53383
U65748	U73585
U08495	U65912
U17355	U06443
U66395	U88226
U03852	U76851
U14185	U00697
U06629	U73816
U85531	U07460
U63169	U01430
U00926	U22657
U34107	U01221
U04895	U22675
U27788	U09468
U21309	U49578
U24265	U61217
U14986	U07578
U54289	U12166
U12053	U04086
U31054	U05511
U36463	U12540
U75407	U78587
U06348	U86380
U57632	U08313
U28030	U49944
U41659	U79828
U34914	U02715
U48267	U39121
U07597	U62169
U09544	U33387
U58255	U66897
U91769	U71214
U13129	U14263
U75968	U60048
U04720	U13854
U78305	U19787
U64579	U80330
U09573	U14263
U35174	U02312
U01936	U00560
U00189	U88587
U09103	U61723
U07430	U76051
U28777	U12219
U73326	U01960
U63954	U71520
U33674	U61873
U15083	U22131
U01703	U35392
U20483	U86133
U15944	U07960
U05098	U76902
U22797	U04405
U12187	U20609
U66127	U27639
U15297	U02338
U09738	U11173
U37500	U58649
U00090	U12289
U21116	U36562
U17564	U20936
U21436	U41024
U56179	U53730
U13088	U08491
U64117	U28862
U84905	U01895
U31592	U21427
U17193	U01353
U16116	U00768
U14963	U19532
U27765	U36498
U50856	U07593
U39429	U32532
U03570	U54575
U09098	U01027
U26493	U15248
U23725	U18865
U63031	U32183
U25633	U24130
U41356	U03364
U42195	U10177
U44251	U11814
U16562	U10902
U19435
U11563	U09419
U06860	U23141
U60699	U82402
U01797	U50649
U08737	U29031
U07155	U56070
U59094	U46835
U39332	U23198
U53686	U54739
U04351	U60916
U05254	U52118
U40817	U89588
U53908	U03888
U18587	U01027
U32624	U04744
U55942	U98894
U09165	U16481
U18245	U67905
U00117	U26278
U16541	U17297
U00993	U18098
U92561	U65376
U60973	U03464
U17636	U02071
U03730	U10613
U52815	U96330
U07654	U17263
U42683	U10848
U17673	U29374
U46498	U04080
U13129	U09788
U16995	U06071
U46127	U43322
U07163	U57994
